time,surface_downwelling_photosynthetic_photon_flux_in_air
2023-11-07 21:15:00+00:00,677.1
2023-11-07 21:30:00+00:00,651.15
2023-11-07 21:45:00+00:00,618.41
2023-11-07 22:00:00+00:00,587.99
2023-11-07 22:15:00+00:00,549.92
2023-11-07 22:30:00+00:00,508.31
2023-11-07 22:45:00+00:00,468.11
2023-11-07 23:00:00+00:00,415.77
2023-11-07 23:15:00+00:00,369.28
2023-11-07 23:30:00+00:00,319.62
2023-11-07 23:45:00+00:00,265.16
2023-11-08 00:00:00+00:00,206.4
2023-11-08 00:15:00+00:00,151.34
2023-11-08 00:30:00+00:00,56.97
2023-11-08 00:45:00+00:00,19.63
2023-11-08 01:00:00+00:00,9.73
2023-11-08 01:15:00+00:00,2.95
2023-11-08 01:30:00+00:00,2.94
2023-11-08 01:45:00+00:00,2.94
2023-11-08 02:00:00+00:00,2.94
2023-11-08 02:15:00+00:00,2.94
2023-11-08 02:30:00+00:00,2.94
2023-11-08 02:45:00+00:00,2.93
2023-11-08 03:00:00+00:00,2.93
2023-11-08 03:15:00+00:00,2.93
2023-11-08 03:30:00+00:00,2.93
2023-11-08 03:45:00+00:00,2.93
2023-11-08 04:00:00+00:00,2.93
2023-11-08 04:15:00+00:00,2.92
2023-11-08 04:30:00+00:00,2.92
2023-11-08 04:45:00+00:00,2.92
2023-11-08 05:00:00+00:00,2.92
2023-11-08 05:15:00+00:00,2.92
2023-11-08 05:30:00+00:00,2.92
2023-11-08 05:45:00+00:00,2.92
2023-11-08 06:00:00+00:00,2.91
2023-11-08 06:15:00+00:00,2.9
2023-11-08 06:30:00+00:00,2.9
2023-11-08 06:45:00+00:00,2.89
2023-11-08 07:00:00+00:00,2.89
2023-11-08 07:15:00+00:00,2.89
2023-11-08 07:30:00+00:00,2.89
2023-11-08 07:45:00+00:00,2.89
2023-11-08 08:00:00+00:00,2.89
2023-11-08 08:15:00+00:00,2.88
2023-11-08 08:30:00+00:00,2.88
2023-11-08 08:45:00+00:00,2.88
2023-11-08 09:00:00+00:00,2.88
2023-11-08 09:15:00+00:00,2.88
2023-11-08 09:30:00+00:00,2.88
2023-11-08 09:45:00+00:00,2.88
2023-11-08 10:00:00+00:00,2.88
2023-11-08 10:15:00+00:00,2.87
2023-11-08 10:30:00+00:00,2.87
2023-11-08 10:45:00+00:00,2.87
2023-11-08 11:00:00+00:00,2.87
2023-11-08 11:15:00+00:00,2.87
2023-11-08 11:30:00+00:00,2.87
2023-11-08 11:45:00+00:00,2.87
2023-11-08 12:00:00+00:00,2.87
2023-11-08 12:15:00+00:00,2.87
2023-11-08 12:30:00+00:00,2.87
2023-11-08 12:45:00+00:00,2.87
2023-11-08 13:00:00+00:00,2.87
2023-11-08 13:15:00+00:00,2.87
2023-11-08 13:30:00+00:00,2.87
2023-11-08 13:45:00+00:00,2.87
2023-11-08 14:00:00+00:00,2.87
2023-11-08 14:15:00+00:00,2.87
2023-11-08 14:30:00+00:00,2.89
2023-11-08 14:45:00+00:00,4.59
2023-11-08 15:00:00+00:00,13.83
2023-11-08 15:15:00+00:00,48.82
2023-11-08 15:30:00+00:00,61.98
2023-11-08 15:45:00+00:00,146.72
2023-11-08 16:00:00+00:00,158.93
2023-11-08 16:15:00+00:00,212.67
2023-11-08 16:30:00+00:00,199.33
2023-11-08 16:45:00+00:00,368.87
2023-11-08 17:00:00+00:00,432.22
2023-11-08 17:15:00+00:00,522.76
2023-11-08 17:30:00+00:00,489.08
2023-11-08 17:45:00+00:00,538.24
2023-11-08 18:00:00+00:00,316.98
2023-11-08 18:15:00+00:00,668.36
2023-11-08 18:30:00+00:00,423.8
2023-11-08 18:45:00+00:00,493.19
2023-11-08 19:00:00+00:00,702.93
2023-11-08 19:15:00+00:00,720.1
2023-11-08 19:30:00+00:00,722.76
2023-11-08 19:45:00+00:00,731.71
2023-11-08 20:00:00+00:00,732.85
2023-11-08 20:15:00+00:00,738.52
2023-11-08 20:30:00+00:00,727.52
2023-11-08 20:45:00+00:00,716.87
2023-11-08 21:00:00+00:00,705.38
2023-11-08 21:15:00+00:00,684.17
2023-11-08 21:30:00+00:00,652.1
2023-11-08 21:45:00+00:00,631.61
2023-11-08 22:00:00+00:00,596.55
2023-11-08 22:15:00+00:00,558.85
2023-11-08 22:30:00+00:00,520.27
2023-11-08 22:45:00+00:00,475.75
2023-11-08 23:00:00+00:00,429.64
2023-11-08 23:15:00+00:00,380.28
2023-11-08 23:30:00+00:00,326.04
2023-11-08 23:45:00+00:00,268.57
2023-11-09 00:00:00+00:00,212.93
2023-11-09 00:15:00+00:00,155.92
2023-11-09 00:30:00+00:00,94.9
2023-11-09 00:45:00+00:00,41.4
2023-11-09 01:00:00+00:00,10.43
2023-11-09 01:15:00+00:00,2.95
2023-11-09 01:30:00+00:00,2.94
2023-11-09 01:45:00+00:00,2.93
2023-11-09 02:00:00+00:00,2.92
2023-11-09 02:15:00+00:00,2.91
2023-11-09 02:30:00+00:00,2.9
2023-11-09 02:45:00+00:00,2.9
2023-11-09 03:00:00+00:00,2.9
2023-11-09 03:15:00+00:00,2.9
2023-11-09 03:30:00+00:00,2.89
2023-11-09 03:45:00+00:00,2.89
2023-11-09 04:00:00+00:00,2.89
2023-11-09 04:15:00+00:00,2.89
2023-11-09 04:30:00+00:00,2.89
2023-11-09 04:45:00+00:00,2.88
2023-11-09 05:00:00+00:00,2.88
2023-11-09 05:15:00+00:00,2.88
2023-11-09 05:30:00+00:00,2.88
2023-11-09 05:45:00+00:00,2.88
2023-11-09 06:00:00+00:00,2.88
2023-11-09 06:15:00+00:00,2.88
2023-11-09 06:30:00+00:00,2.87
2023-11-09 06:45:00+00:00,2.87
2023-11-09 07:00:00+00:00,2.87
2023-11-09 07:15:00+00:00,2.87
2023-11-09 07:30:00+00:00,2.87
2023-11-09 07:45:00+00:00,2.87
2023-11-09 08:00:00+00:00,2.87
2023-11-09 08:15:00+00:00,2.87
2023-11-09 08:30:00+00:00,2.87
2023-11-09 08:45:00+00:00,2.87
2023-11-09 09:00:00+00:00,2.87
2023-11-09 09:15:00+00:00,2.87
2023-11-09 09:30:00+00:00,2.87
2023-11-09 09:45:00+00:00,2.87
2023-11-09 10:00:00+00:00,2.86
2023-11-09 10:15:00+00:00,2.87
2023-11-09 10:30:00+00:00,2.87
2023-11-09 10:45:00+00:00,2.86
2023-11-09 11:00:00+00:00,2.87
2023-11-09 11:15:00+00:00,2.86
2023-11-09 11:30:00+00:00,2.86
2023-11-09 11:45:00+00:00,2.86
2023-11-09 12:00:00+00:00,2.86
2023-11-09 12:15:00+00:00,2.86
2023-11-09 12:30:00+00:00,2.86
2023-11-09 12:45:00+00:00,2.86
2023-11-09 13:00:00+00:00,2.86
2023-11-09 13:15:00+00:00,2.86
2023-11-09 13:30:00+00:00,2.86
2023-11-09 13:45:00+00:00,2.86
2023-11-09 14:00:00+00:00,2.86
2023-11-09 14:15:00+00:00,2.86
2023-11-09 14:30:00+00:00,2.86
2023-11-09 14:45:00+00:00,5.09
2023-11-09 15:00:00+00:00,8.83
2023-11-09 15:15:00+00:00,22.86
2023-11-09 15:30:00+00:00,46.98
2023-11-09 15:45:00+00:00,44.97
2023-11-09 16:00:00+00:00,87.96
2023-11-09 16:15:00+00:00,125.76
2023-11-09 16:30:00+00:00,124.03
2023-11-09 16:45:00+00:00,262.85
2023-11-09 17:00:00+00:00,233.27
2023-11-09 17:15:00+00:00,232.48
2023-11-09 17:30:00+00:00,278.78
2023-11-09 17:45:00+00:00,316.48
2023-11-09 18:00:00+00:00,293.67
2023-11-09 18:15:00+00:00,261.42
2023-11-09 18:30:00+00:00,427.79
2023-11-09 18:45:00+00:00,410.54
2023-11-09 19:00:00+00:00,493.69
2023-11-09 19:15:00+00:00,354.38
2023-11-09 19:30:00+00:00,199.76
2023-11-09 19:45:00+00:00,175.49
2023-11-09 20:00:00+00:00,294.79
2023-11-09 20:15:00+00:00,278.39
2023-11-09 20:30:00+00:00,333.75
2023-11-09 20:45:00+00:00,415.36
2023-11-09 21:00:00+00:00,362.93
2023-11-09 21:15:00+00:00,267.54
2023-11-09 21:30:00+00:00,302.25
2023-11-09 21:45:00+00:00,319.11
2023-11-09 22:00:00+00:00,280.73
2023-11-09 22:15:00+00:00,295.19
2023-11-09 22:30:00+00:00,255.36
2023-11-09 22:45:00+00:00,176.11
2023-11-09 23:00:00+00:00,192.84
2023-11-09 23:15:00+00:00,160.6
2023-11-09 23:30:00+00:00,124.06
2023-11-09 23:45:00+00:00,49.25
2023-11-10 00:00:00+00:00,122.08
2023-11-10 00:15:00+00:00,57.17
2023-11-10 00:30:00+00:00,17.44
2023-11-10 00:45:00+00:00,9.56
2023-11-10 01:00:00+00:00,3.23
2023-11-10 01:15:00+00:00,2.95
2023-11-10 01:30:00+00:00,2.94
2023-11-10 01:45:00+00:00,2.93
2023-11-10 02:00:00+00:00,2.93
2023-11-10 02:15:00+00:00,2.93
2023-11-10 02:30:00+00:00,2.93
2023-11-10 02:45:00+00:00,2.93
2023-11-10 03:00:00+00:00,2.93
2023-11-10 03:15:00+00:00,2.93
2023-11-10 03:30:00+00:00,2.93
2023-11-10 03:45:00+00:00,2.92
2023-11-10 04:00:00+00:00,2.92
2023-11-10 04:15:00+00:00,2.92
2023-11-10 04:30:00+00:00,2.92
2023-11-10 04:45:00+00:00,2.92
2023-11-10 05:00:00+00:00,2.92
2023-11-10 05:15:00+00:00,2.92
2023-11-10 05:30:00+00:00,2.92
2023-11-10 05:45:00+00:00,2.92
2023-11-10 06:00:00+00:00,2.92
2023-11-10 06:15:00+00:00,2.92
2023-11-10 06:30:00+00:00,2.92
2023-11-10 06:45:00+00:00,2.92
2023-11-10 07:00:00+00:00,2.93
2023-11-10 07:15:00+00:00,2.93
2023-11-10 07:30:00+00:00,2.93
2023-11-10 07:45:00+00:00,2.93
2023-11-10 08:00:00+00:00,2.93
2023-11-10 08:15:00+00:00,2.93
2023-11-10 08:30:00+00:00,2.93
2023-11-10 08:45:00+00:00,2.93
2023-11-10 09:00:00+00:00,2.92
2023-11-10 09:15:00+00:00,2.92
2023-11-10 09:30:00+00:00,2.92
2023-11-10 09:45:00+00:00,2.92
2023-11-10 10:00:00+00:00,2.92
2023-11-10 10:15:00+00:00,2.91
2023-11-10 10:30:00+00:00,2.91
2023-11-10 10:45:00+00:00,2.91
2023-11-10 11:00:00+00:00,2.91
2023-11-10 11:15:00+00:00,2.91
2023-11-10 11:30:00+00:00,2.91
2023-11-10 11:45:00+00:00,2.91
2023-11-10 12:00:00+00:00,2.91
2023-11-10 12:15:00+00:00,2.91
2023-11-10 12:30:00+00:00,2.91
2023-11-10 12:45:00+00:00,2.91
2023-11-10 13:00:00+00:00,2.91
2023-11-10 13:15:00+00:00,2.91
2023-11-10 13:30:00+00:00,2.91
2023-11-10 13:45:00+00:00,2.91
2023-11-10 14:00:00+00:00,2.92
2023-11-10 14:15:00+00:00,2.91
2023-11-10 14:30:00+00:00,2.91
2023-11-10 14:45:00+00:00,2.92
2023-11-10 15:00:00+00:00,4.88
2023-11-10 15:15:00+00:00,13.15
2023-11-10 15:30:00+00:00,42.75
2023-11-10 15:45:00+00:00,63.75
2023-11-10 16:00:00+00:00,62.33
2023-11-10 16:15:00+00:00,42.14
2023-11-10 16:30:00+00:00,125.05
2023-11-10 16:45:00+00:00,150.65
2023-11-10 17:00:00+00:00,237.89
2023-11-10 17:15:00+00:00,213.98
2023-11-10 17:30:00+00:00,218.61
2023-11-10 17:45:00+00:00,283.18
2023-11-10 18:00:00+00:00,267.92
2023-11-10 18:15:00+00:00,299.42
2023-11-10 18:30:00+00:00,224.77
2023-11-10 18:45:00+00:00,189.73
2023-11-10 19:00:00+00:00,187.3
2023-11-10 19:15:00+00:00,361.01
2023-11-10 19:30:00+00:00,308.46
2023-11-10 19:45:00+00:00,195.38
2023-11-10 20:00:00+00:00,240.78
2023-11-10 20:15:00+00:00,251.84
2023-11-10 20:30:00+00:00,282.78
2023-11-10 20:45:00+00:00,186.0
2023-11-10 21:00:00+00:00,280.45
2023-11-10 21:15:00+00:00,316.31
2023-11-10 21:30:00+00:00,248.06
2023-11-10 21:45:00+00:00,215.31
2023-11-10 22:00:00+00:00,181.96
2023-11-10 22:15:00+00:00,202.41
2023-11-10 22:30:00+00:00,214.22
2023-11-10 22:45:00+00:00,196.86
2023-11-10 23:00:00+00:00,177.89
2023-11-10 23:15:00+00:00,153.81
2023-11-10 23:30:00+00:00,130.36
2023-11-10 23:45:00+00:00,97.36
2023-11-11 00:00:00+00:00,80.83
2023-11-11 00:15:00+00:00,50.78
2023-11-11 00:30:00+00:00,23.38
2023-11-11 00:45:00+00:00,13.31
2023-11-11 01:00:00+00:00,2.96
2023-11-11 01:15:00+00:00,2.95
2023-11-11 01:30:00+00:00,2.94
2023-11-11 01:45:00+00:00,2.94
2023-11-11 02:00:00+00:00,2.94
2023-11-11 02:15:00+00:00,2.94
2023-11-11 02:30:00+00:00,2.94
2023-11-11 02:45:00+00:00,2.94
2023-11-11 03:00:00+00:00,2.94
2023-11-11 03:15:00+00:00,2.94
2023-11-11 03:30:00+00:00,2.94
2023-11-11 03:45:00+00:00,2.94
2023-11-11 04:00:00+00:00,2.93
2023-11-11 04:15:00+00:00,2.93
2023-11-11 04:30:00+00:00,2.93
2023-11-11 04:45:00+00:00,2.91
2023-11-11 05:00:00+00:00,2.91
2023-11-11 05:15:00+00:00,2.91
2023-11-11 05:30:00+00:00,2.91
2023-11-11 05:45:00+00:00,2.91
2023-11-11 06:00:00+00:00,2.91
2023-11-11 06:15:00+00:00,2.9
2023-11-11 06:30:00+00:00,2.9
2023-11-11 06:45:00+00:00,2.9
2023-11-11 07:00:00+00:00,2.9
2023-11-11 07:15:00+00:00,2.9
2023-11-11 07:30:00+00:00,2.9
2023-11-11 07:45:00+00:00,2.9
2023-11-11 08:00:00+00:00,2.9
2023-11-11 08:15:00+00:00,2.9
2023-11-11 08:30:00+00:00,2.89
2023-11-11 08:45:00+00:00,2.89
2023-11-11 09:00:00+00:00,2.89
2023-11-11 09:15:00+00:00,2.89
2023-11-11 09:30:00+00:00,2.89
2023-11-11 09:45:00+00:00,2.89
2023-11-11 10:00:00+00:00,2.89
2023-11-11 10:15:00+00:00,2.89
2023-11-11 10:30:00+00:00,2.89
2023-11-11 10:45:00+00:00,2.89
2023-11-11 11:00:00+00:00,2.89
2023-11-11 11:15:00+00:00,2.89
2023-11-11 11:30:00+00:00,2.89
2023-11-11 11:45:00+00:00,2.88
2023-11-11 12:00:00+00:00,2.89
2023-11-11 12:15:00+00:00,2.88
2023-11-11 12:30:00+00:00,2.89
2023-11-11 12:45:00+00:00,2.88
2023-11-11 13:00:00+00:00,2.89
2023-11-11 13:15:00+00:00,2.88
2023-11-11 13:30:00+00:00,2.88
2023-11-11 13:45:00+00:00,2.9
2023-11-11 14:00:00+00:00,2.89
2023-11-11 14:15:00+00:00,2.89
2023-11-11 14:30:00+00:00,2.89
2023-11-11 14:45:00+00:00,2.95
2023-11-11 15:00:00+00:00,4.08
2023-11-11 15:15:00+00:00,11.73
2023-11-11 15:30:00+00:00,15.27
2023-11-11 15:45:00+00:00,19.9
2023-11-11 16:00:00+00:00,22.54
2023-11-11 16:15:00+00:00,216.23
2023-11-11 16:30:00+00:00,266.83
2023-11-11 16:45:00+00:00,314.08
2023-11-11 17:00:00+00:00,367.77
2023-11-11 17:15:00+00:00,419.34
2023-11-11 17:30:00+00:00,461.07
2023-11-11 17:45:00+00:00,502.8
2023-11-11 18:00:00+00:00,540.85
2023-11-11 18:15:00+00:00,575.31
2023-11-11 18:30:00+00:00,606.1
2023-11-11 18:45:00+00:00,634.07
2023-11-11 19:00:00+00:00,657.17
2023-11-11 19:15:00+00:00,672.51
2023-11-11 19:30:00+00:00,690.03
2023-11-11 19:45:00+00:00,698.79
2023-11-11 20:00:00+00:00,702.64
2023-11-11 20:15:00+00:00,700.24
2023-11-11 20:30:00+00:00,691.86
2023-11-11 20:45:00+00:00,683.26
2023-11-11 21:00:00+00:00,672.19
2023-11-11 21:15:00+00:00,652.12
2023-11-11 21:30:00+00:00,628.8
2023-11-11 21:45:00+00:00,605.09
2023-11-11 22:00:00+00:00,566.65
2023-11-11 22:15:00+00:00,531.54
2023-11-11 22:30:00+00:00,492.46
2023-11-11 22:45:00+00:00,453.03
2023-11-11 23:00:00+00:00,407.57
2023-11-11 23:15:00+00:00,357.46
2023-11-11 23:30:00+00:00,305.72
2023-11-11 23:45:00+00:00,256.83
2023-11-12 00:00:00+00:00,204.21
2023-11-12 00:15:00+00:00,148.8
2023-11-12 00:30:00+00:00,90.59
2023-11-12 00:45:00+00:00,34.95
2023-11-12 01:00:00+00:00,6.17
2023-11-12 01:15:00+00:00,2.95
2023-11-12 01:30:00+00:00,2.94
2023-11-12 01:45:00+00:00,2.93
2023-11-12 02:00:00+00:00,2.93
2023-11-12 02:15:00+00:00,2.92
2023-11-12 02:30:00+00:00,2.92
2023-11-12 02:45:00+00:00,2.92
2023-11-12 03:00:00+00:00,2.91
2023-11-12 03:15:00+00:00,2.91
2023-11-12 03:30:00+00:00,2.91
2023-11-12 03:45:00+00:00,2.91
2023-11-12 04:00:00+00:00,2.91
2023-11-12 04:15:00+00:00,2.91
2023-11-12 04:30:00+00:00,2.9
2023-11-12 04:45:00+00:00,2.9
2023-11-12 05:00:00+00:00,2.9
2023-11-12 05:15:00+00:00,2.9
2023-11-12 05:30:00+00:00,2.9
2023-11-12 05:45:00+00:00,2.9
2023-11-12 06:00:00+00:00,2.89
2023-11-12 06:15:00+00:00,2.9
2023-11-12 06:30:00+00:00,2.89
2023-11-12 06:45:00+00:00,2.89
2023-11-12 07:00:00+00:00,2.89
2023-11-12 07:15:00+00:00,2.89
2023-11-12 07:30:00+00:00,2.89
2023-11-12 07:45:00+00:00,2.89
2023-11-12 08:00:00+00:00,2.89
2023-11-12 08:15:00+00:00,2.89
2023-11-12 08:30:00+00:00,2.89
2023-11-12 08:45:00+00:00,2.89
2023-11-12 09:00:00+00:00,2.89
2023-11-12 09:15:00+00:00,2.89
2023-11-12 09:30:00+00:00,2.89
2023-11-12 09:45:00+00:00,2.89
2023-11-12 10:00:00+00:00,2.89
2023-11-12 10:15:00+00:00,2.89
2023-11-12 10:30:00+00:00,2.88
2023-11-12 10:45:00+00:00,2.88
2023-11-12 11:00:00+00:00,2.88
2023-11-12 11:15:00+00:00,2.88
2023-11-12 11:30:00+00:00,2.89
2023-11-12 11:45:00+00:00,2.88
2023-11-12 12:00:00+00:00,2.88
2023-11-12 12:15:00+00:00,2.88
2023-11-12 12:30:00+00:00,2.88
2023-11-12 12:45:00+00:00,2.88
2023-11-12 13:00:00+00:00,2.88
2023-11-12 13:15:00+00:00,2.88
2023-11-12 13:30:00+00:00,2.88
2023-11-12 13:45:00+00:00,2.88
2023-11-12 14:00:00+00:00,2.88
2023-11-12 14:15:00+00:00,2.88
2023-11-12 14:30:00+00:00,2.88
2023-11-12 14:45:00+00:00,2.89
2023-11-12 15:00:00+00:00,4.8
2023-11-12 15:15:00+00:00,27.61
2023-11-12 15:30:00+00:00,58.37
2023-11-12 15:45:00+00:00,72.72
2023-11-12 16:00:00+00:00,126.72
2023-11-12 16:15:00+00:00,138.46
2023-11-12 16:30:00+00:00,210.2
2023-11-12 16:45:00+00:00,183.81
2023-11-12 17:00:00+00:00,187.52
2023-11-12 17:15:00+00:00,244.0
2023-11-12 17:30:00+00:00,305.43
2023-11-12 17:45:00+00:00,474.05
2023-11-12 18:00:00+00:00,457.22
2023-11-12 18:15:00+00:00,388.04
2023-11-12 18:30:00+00:00,317.83
2023-11-12 18:45:00+00:00,479.92
2023-11-12 19:00:00+00:00,333.74
2023-11-12 19:15:00+00:00,671.87
2023-11-12 19:30:00+00:00,524.82
2023-11-12 19:45:00+00:00,450.55
2023-11-12 20:00:00+00:00,404.88
2023-11-12 20:15:00+00:00,461.53
2023-11-12 20:30:00+00:00,357.56
2023-11-12 20:45:00+00:00,452.29
2023-11-12 21:00:00+00:00,554.39
2023-11-12 21:15:00+00:00,313.73
2023-11-12 21:30:00+00:00,436.22
2023-11-12 21:45:00+00:00,625.34
2023-11-12 22:00:00+00:00,543.58
2023-11-12 22:15:00+00:00,652.85
2023-11-12 22:30:00+00:00,237.58
2023-11-12 22:45:00+00:00,313.86
2023-11-12 23:00:00+00:00,196.65
2023-11-12 23:15:00+00:00,505.81
2023-11-12 23:30:00+00:00,372.07
2023-11-12 23:45:00+00:00,263.57
2023-11-13 00:00:00+00:00,74.62
2023-11-13 00:15:00+00:00,37.46
2023-11-13 00:30:00+00:00,21.07
2023-11-13 00:45:00+00:00,7.82
2023-11-13 01:00:00+00:00,2.98
2023-11-13 01:15:00+00:00,2.97
2023-11-13 01:30:00+00:00,2.95
2023-11-13 01:45:00+00:00,2.95
2023-11-13 02:00:00+00:00,2.94
2023-11-13 02:15:00+00:00,2.94
2023-11-13 02:30:00+00:00,2.94
2023-11-13 02:45:00+00:00,2.94
2023-11-13 03:00:00+00:00,2.95
2023-11-13 03:15:00+00:00,2.95
2023-11-13 03:30:00+00:00,2.95
2023-11-13 03:45:00+00:00,2.96
2023-11-13 04:00:00+00:00,2.95
2023-11-13 04:15:00+00:00,2.93
2023-11-13 04:30:00+00:00,2.93
2023-11-13 04:45:00+00:00,2.93
2023-11-13 05:00:00+00:00,2.93
2023-11-13 05:15:00+00:00,2.93
2023-11-13 05:30:00+00:00,2.93
2023-11-13 05:45:00+00:00,2.94
2023-11-13 06:00:00+00:00,2.94
2023-11-13 06:15:00+00:00,2.95
2023-11-13 06:30:00+00:00,2.95
2023-11-13 06:45:00+00:00,2.94
2023-11-13 07:00:00+00:00,2.94
2023-11-13 07:15:00+00:00,2.94
2023-11-13 07:30:00+00:00,2.93
2023-11-13 07:45:00+00:00,2.93
2023-11-13 08:00:00+00:00,2.94
2023-11-13 08:15:00+00:00,3.7
2023-11-13 08:30:00+00:00,3.36
2023-11-13 08:45:00+00:00,3.44
2023-11-13 09:00:00+00:00,3.58
2023-11-13 09:15:00+00:00,3.63
2023-11-13 09:30:00+00:00,3.57
2023-11-13 09:45:00+00:00,3.32
2023-11-13 10:00:00+00:00,3.2
2023-11-13 10:15:00+00:00,3.11
2023-11-13 10:30:00+00:00,3.1
2023-11-13 10:45:00+00:00,3.19
2023-11-13 11:00:00+00:00,3.17
2023-11-13 11:15:00+00:00,3.17
2023-11-13 11:30:00+00:00,3.25
2023-11-13 11:45:00+00:00,3.14
2023-11-13 12:00:00+00:00,3.05
2023-11-13 12:15:00+00:00,3.01
2023-11-13 12:30:00+00:00,2.96
2023-11-13 12:45:00+00:00,2.94
2023-11-13 13:00:00+00:00,2.94
2023-11-13 13:15:00+00:00,2.93
2023-11-13 13:30:00+00:00,2.94
2023-11-13 13:45:00+00:00,2.93
2023-11-13 14:00:00+00:00,2.93
2023-11-13 14:15:00+00:00,2.93
2023-11-13 14:30:00+00:00,2.93
2023-11-13 14:45:00+00:00,2.93
2023-11-13 15:00:00+00:00,4.55
2023-11-13 15:15:00+00:00,10.24
2023-11-13 15:30:00+00:00,33.13
2023-11-13 15:45:00+00:00,37.25
2023-11-13 16:00:00+00:00,49.78
2023-11-13 16:15:00+00:00,79.15
2023-11-13 16:30:00+00:00,107.48
2023-11-13 16:45:00+00:00,117.8
2023-11-13 17:00:00+00:00,373.76
2023-11-13 17:15:00+00:00,345.48
2023-11-13 17:30:00+00:00,477.84
2023-11-13 17:45:00+00:00,575.04
2023-11-13 18:00:00+00:00,258.61
2023-11-13 18:15:00+00:00,324.2
2023-11-13 18:30:00+00:00,563.66
2023-11-13 18:45:00+00:00,443.06
2023-11-13 19:00:00+00:00,596.55
2023-11-13 19:15:00+00:00,417.01
2023-11-13 19:30:00+00:00,715.45
2023-11-13 19:45:00+00:00,791.93
2023-11-13 20:00:00+00:00,633.37
2023-11-13 20:15:00+00:00,337.69
2023-11-13 20:30:00+00:00,322.95
2023-11-13 20:45:00+00:00,344.59
2023-11-13 21:00:00+00:00,402.1
2023-11-13 21:15:00+00:00,444.42
2023-11-13 21:30:00+00:00,378.27
2023-11-13 21:45:00+00:00,333.92
2023-11-13 22:00:00+00:00,333.92
2023-11-13 22:15:00+00:00,333.95
2023-11-13 22:30:00+00:00,295.23
2023-11-13 22:45:00+00:00,213.4
2023-11-13 23:00:00+00:00,197.17
2023-11-13 23:15:00+00:00,179.15
2023-11-13 23:30:00+00:00,145.05
2023-11-13 23:45:00+00:00,110.6
2023-11-14 00:00:00+00:00,97.81
2023-11-14 00:15:00+00:00,73.46
2023-11-14 00:30:00+00:00,42.98
2023-11-14 00:45:00+00:00,13.61
2023-11-14 01:00:00+00:00,2.96
2023-11-14 01:15:00+00:00,2.95
2023-11-14 01:30:00+00:00,2.95
2023-11-14 01:45:00+00:00,2.95
2023-11-14 02:00:00+00:00,2.95
2023-11-14 02:15:00+00:00,2.95
2023-11-14 02:30:00+00:00,2.95
2023-11-14 02:45:00+00:00,2.95
2023-11-14 03:00:00+00:00,2.95
2023-11-14 03:15:00+00:00,2.94
2023-11-14 03:30:00+00:00,2.95
2023-11-14 03:45:00+00:00,2.94
2023-11-14 04:00:00+00:00,2.94
2023-11-14 04:15:00+00:00,2.94
2023-11-14 04:30:00+00:00,2.94
2023-11-14 04:45:00+00:00,2.94
2023-11-14 05:00:00+00:00,2.94
2023-11-14 05:15:00+00:00,2.94
2023-11-14 05:30:00+00:00,2.94
2023-11-14 05:45:00+00:00,2.94
2023-11-14 06:00:00+00:00,2.94
2023-11-14 06:15:00+00:00,2.94
2023-11-14 06:30:00+00:00,2.93
2023-11-14 06:45:00+00:00,2.93
2023-11-14 07:00:00+00:00,2.93
2023-11-14 07:15:00+00:00,2.93
2023-11-14 07:30:00+00:00,2.92
2023-11-14 07:45:00+00:00,2.92
2023-11-14 08:00:00+00:00,2.92
2023-11-14 08:15:00+00:00,2.92
2023-11-14 08:30:00+00:00,2.91
2023-11-14 08:45:00+00:00,2.91
2023-11-14 09:00:00+00:00,2.91
2023-11-14 09:15:00+00:00,2.91
2023-11-14 09:30:00+00:00,2.91
2023-11-14 09:45:00+00:00,2.91
2023-11-14 10:00:00+00:00,2.91
2023-11-14 10:15:00+00:00,2.91
2023-11-14 10:30:00+00:00,2.91
2023-11-14 10:45:00+00:00,2.91
2023-11-14 11:00:00+00:00,2.91
2023-11-14 11:15:00+00:00,2.92
2023-11-14 11:30:00+00:00,2.91
2023-11-14 11:45:00+00:00,2.91
2023-11-14 12:00:00+00:00,2.91
2023-11-14 12:15:00+00:00,2.91
2023-11-14 12:30:00+00:00,2.92
2023-11-14 12:45:00+00:00,2.91
2023-11-14 13:00:00+00:00,2.92
2023-11-14 13:15:00+00:00,2.92
2023-11-14 13:30:00+00:00,2.92
2023-11-14 13:45:00+00:00,2.92
2023-11-14 14:00:00+00:00,2.93
2023-11-14 14:15:00+00:00,2.92
2023-11-14 14:30:00+00:00,2.92
2023-11-14 14:45:00+00:00,2.92
2023-11-14 15:00:00+00:00,2.92
2023-11-14 15:15:00+00:00,2.98
2023-11-14 15:30:00+00:00,8.33
2023-11-14 15:45:00+00:00,20.05
2023-11-14 16:00:00+00:00,20.35
2023-11-14 16:15:00+00:00,18.62
2023-11-14 16:30:00+00:00,36.95
2023-11-14 16:45:00+00:00,32.28
2023-11-14 17:00:00+00:00,55.85
2023-11-14 17:15:00+00:00,24.75
2023-11-14 17:30:00+00:00,26.05
2023-11-14 17:45:00+00:00,53.74
2023-11-14 18:00:00+00:00,34.49
2023-11-14 18:15:00+00:00,54.55
2023-11-14 18:30:00+00:00,137.65
2023-11-14 18:45:00+00:00,77.32
2023-11-14 19:00:00+00:00,149.11
2023-11-14 19:15:00+00:00,190.01
